score,time,label,n,contrast,subject
0.0633411691952417,0.22,t0_s1,1794,voiced,04
0.05257123646393024,0.23,t0_s1,1794,voiced,04
0.08098154516929174,0.24,t0_s1,1794,voiced,04
0.07616738974857883,0.25,t0_s1,1794,voiced,04
0.05249804889612008,0.26,t0_s1,1794,voiced,04
0.03590618891787022,0.27,t0_s1,1794,voiced,04
0.049436201121028436,0.28,t0_s1,1794,voiced,04
0.055062053656044205,0.29,t0_s1,1794,voiced,04
0.041635039144751924,0.3,t0_s1,1794,voiced,04
0.019282768835486824,0.31,t0_s1,1794,voiced,04
-0.009936649042061348,0.32,t0_s1,1794,voiced,04
0.0011110042899507612,0.33,t0_s1,1794,voiced,04
0.018726274103877533,0.34,t0_s1,1794,voiced,04
0.014876922093697939,0.35,t0_s1,1794,voiced,04
0.011901188776011463,0.36,t0_s1,1794,voiced,04
0.04923187517360815,0.37,t0_s1,1794,voiced,04
0.03225593807992491,0.38,t0_s1,1794,voiced,04
0.010821196791348646,0.39,t0_s1,1794,voiced,04
-0.0032171737478439797,0.4,t0_s1,1794,voiced,04
0.012164224079582325,0.41,t0_s1,1794,voiced,04
0.006638219374630274,0.42,t0_s1,1794,voiced,04
-0.0012052357686709286,0.43,t0_s1,1794,voiced,04
0.013039285358411605,0.44,t0_s1,1794,voiced,04
0.023086317103922047,0.45,t0_s1,1794,voiced,04
0.007259586329563634,0.46,t0_s1,1794,voiced,04
-0.005248172789524906,0.47,t0_s1,1794,voiced,04
0.004878040717775883,0.48,t0_s1,1794,voiced,04
0.021845647908446113,0.49,t0_s1,1794,voiced,04
0.0062063595113832585,0.5,t0_s1,1794,voiced,04
-0.04021884020934873,0.51,t0_s1,1794,voiced,04
-0.032863957410103936,0.52,t0_s1,1794,voiced,04
0.010623453944655529,0.53,t0_s1,1794,voiced,04
-0.02341417166252418,0.54,t0_s1,1794,voiced,04
-0.036077501168636325,0.55,t0_s1,1794,voiced,04
-0.01527955788251548,0.56,t0_s1,1794,voiced,04
0.0017285718036684193,0.57,t0_s1,1794,voiced,04
0.014794317201949228,0.58,t0_s1,1794,voiced,04
0.01537889876210636,0.59,t0_s1,1794,voiced,04
0.007276489772549512,0.6,t0_s1,1794,voiced,04
-0.02951667137262187,-0.2,t1_s0,3610,voiced,04
-0.008353763050493875,-0.19,t1_s0,3610,voiced,04
-0.014226675704450431,-0.18,t1_s0,3610,voiced,04
-0.024929216331687123,-0.17,t1_s0,3610,voiced,04
0.0020001729397069092,-0.16,t1_s0,3610,voiced,04
0.008777765789583426,-0.15,t1_s0,3610,voiced,04
-0.015525861757955308,-0.14,t1_s0,3610,voiced,04
-0.003990544394908758,-0.13,t1_s0,3610,voiced,04
0.008337436785627046,-0.12,t1_s0,3610,voiced,04
0.002040341684556875,-0.11,t1_s0,3610,voiced,04
-0.02162027540058566,-0.1,t1_s0,3610,voiced,04
-0.017485187338983528,-0.09,t1_s0,3610,voiced,04
0.002832025635955441,-0.08,t1_s0,3610,voiced,04
-0.010440188557554391,-0.07,t1_s0,3610,voiced,04
-0.010085696050493574,-0.06,t1_s0,3610,voiced,04
-0.035950883738809294,-0.05,t1_s0,3610,voiced,04
0.007953621072235519,-0.04,t1_s0,3610,voiced,04
0.007979919844362832,-0.03,t1_s0,3610,voiced,04
-0.021624264480684236,-0.02,t1_s0,3610,voiced,04
-0.010378914349991013,-0.01,t1_s0,3610,voiced,04
-0.012526666142175789,0.0,t1_s0,3610,voiced,04
-0.004032572438161269,0.01,t1_s0,3610,voiced,04
-0.007003290396563726,0.02,t1_s0,3610,voiced,04
-0.0006198407797019991,0.03,t1_s0,3610,voiced,04
-0.008844493445509936,0.04,t1_s0,3610,voiced,04
0.002890257288941461,0.05,t1_s0,3610,voiced,04
-0.01615696325234621,0.06,t1_s0,3610,voiced,04
-0.027958148754917707,0.07,t1_s0,3610,voiced,04
-0.01126618156363597,0.08,t1_s0,3610,voiced,04
0.02286193752657005,0.09,t1_s0,3610,voiced,04
0.03386336187898058,0.1,t1_s0,3610,voiced,04
0.008346337876663933,0.11,t1_s0,3610,voiced,04
0.005676824822059355,0.12,t1_s0,3610,voiced,04
-0.004488252687579467,0.13,t1_s0,3610,voiced,04
0.012303550732539699,0.14,t1_s0,3610,voiced,04
-0.002398391604381396,0.15,t1_s0,3610,voiced,04
0.0048152631998412765,0.16,t1_s0,3610,voiced,04
0.022674309008660142,0.17,t1_s0,3610,voiced,04
0.01389521622763839,0.18,t1_s0,3610,voiced,04
0.012113685486362833,0.19,t1_s0,3610,voiced,04
0.0071697204037233266,0.2,t1_s0,3610,voiced,04
0.03463065441544349,0.21,t1_s0,3610,voiced,04
0.050392352420759984,0.22,t1_s0,3610,voiced,04
0.04398310224688558,0.23,t1_s0,3610,voiced,04
0.04199359698327019,0.24,t1_s0,3610,voiced,04
0.03779488178335663,0.25,t1_s0,3610,voiced,04
0.027983540414967662,0.26,t1_s0,3610,voiced,04
-0.0043157208222936215,0.27,t1_s0,3610,voiced,04
-0.005951487947670663,0.28,t1_s0,3610,voiced,04
0.005389556990038219,0.29,t1_s0,3610,voiced,04
-0.0061706086127040136,0.3,t1_s0,3610,voiced,04
0.005716902274642558,0.31,t1_s0,3610,voiced,04
0.008975693181936114,0.32,t1_s0,3610,voiced,04
0.025198302324281715,0.33,t1_s0,3610,voiced,04
0.026733018278167788,0.34,t1_s0,3610,voiced,04
0.014893239791119752,0.35,t1_s0,3610,voiced,04
0.023172727535232838,0.36,t1_s0,3610,voiced,04
0.022338580359702324,0.37,t1_s0,3610,voiced,04
0.01399569344646399,0.38,t1_s0,3610,voiced,04
0.013653314419112042,0.39,t1_s0,3610,voiced,04
0.008501780145272362,0.4,t1_s0,3610,voiced,04
0.013197522398606762,0.41,t1_s0,3610,voiced,04
0.015394548144489333,0.42,t1_s0,3610,voiced,04
0.02067438956251756,0.43,t1_s0,3610,voiced,04
0.012456773942284996,0.44,t1_s0,3610,voiced,04
0.005667071532766989,0.45,t1_s0,3610,voiced,04
0.01006153982274356,0.46,t1_s0,3610,voiced,04
0.007752827119058859,0.47,t1_s0,3610,voiced,04
0.0020583447511627853,0.48,t1_s0,3610,voiced,04
-0.0006794769158272055,0.49,t1_s0,3610,voiced,04
0.0031495556152937904,0.5,t1_s0,3610,voiced,04
-0.012808417749163612,0.51,t1_s0,3610,voiced,04
-0.0067878648835747015,0.52,t1_s0,3610,voiced,04
-0.003875275930845661,0.53,t1_s0,3610,voiced,04
0.000525796211665531,0.54,t1_s0,3610,voiced,04
-0.00034439854221674247,0.55,t1_s0,3610,voiced,04
0.02017007393860913,0.56,t1_s0,3610,voiced,04
0.015003123246535107,0.57,t1_s0,3610,voiced,04
